460.707,106804
460.819,106902
460.924,106903
461.028,106924
461.133,106870
461.237,106883
461.341,106925
461.445,106811
461.548,107033
461.65,106936
461.752,107029
461.854,107022
461.956,106848
462.059,106815
462.159,106911
462.26,106942
462.361,106932
462.462,106918
462.562,106789
462.662,107010
462.762,106883
462.862,106897
462.961,106737
463.059,106736
463.157,106908
463.257,106924
463.355,106970
463.452,106884
463.55,106988
463.647,106985
463.744,106958
463.841,106703
463.937,107018
464.033,106861
464.13,106826
464.224,106840
464.32,106772
464.416,106775
464.511,106908
464.605,106831
464.698,106831
464.792,106814
464.885,106828
464.979,106861
465.072,106907
465.163,106909
465.255,106884
465.347,107094
465.438,106921
465.529,107014
465.62,106889
465.711,106860
465.8,106839
465.891,106761
465.981,106809
466.069,106778
466.159,106848
466.248,106898
466.337,106951
466.426,106907
466.513,106941
466.601,107014
466.689,106851
466.775,107016
466.862,106976
466.948,107007
467.034,106868
467.119,106971
467.206,106985
467.291,106885
467.376,106867
467.461,106940
467.545,106911
467.628,107000
467.712,106882
467.795,106903
467.879,107041
467.961,106889
468.043,107045
468.125,106949
468.207,106868
468.289,106884
468.37,107017
468.452,107020
468.533,107035
468.613,107083
468.694,107059
468.774,106920
468.852,106992
468.932,107045
469.01,107065
469.089,107061
469.166,106979
469.245,107083
469.323,107160
469.4,107058
469.477,107034
469.553,107102
469.636,107039
469.711,106962
469.786,107020
469.865,106901
469.941,106980
470.015,107023
470.09,107077
470.163,107098
470.237,106957
470.31,107023
470.384,107128
470.456,107162
470.528,107144
470.601,107081
470.673,107163
470.745,107109
470.817,107090
470.887,107023
470.958,107174
471.028,107046
471.099,107042
471.168,107155
471.237,107014
471.306,106961
471.375,107144
471.444,107095
471.512,107048
471.58,107160
471.647,107157
471.714,107120
471.781,107062
471.847,107098
471.913,107112
471.978,107172
472.041,107194
472.101,107166
472.159,107210
472.216,107241
472.272,107330
472.327,107191
472.38,107058
472.43,107224
472.474,107170
472.512,107231
472.543,107319
472.564,107157
472.572,107337
