374.353,700970,,
374.588,701492,,
374.819,701462,,
375.044,701281,,
375.274,700840,,
375.497,700628,,
375.717,701076,,
375.952,700847,,
376.179,700892,,
376.406,700700,,
376.629,700437,,
376.850,700735,,
377.081,701055,,
377.298,700764,,
377.517,700030,,
377.751,699914,,
377.976,700041,,
378.201,699746,,
378.424,700404,,
378.644,700551,,
378.873,699779,,
379.101,699308,,
379.324,699393,,
379.549,699501,,
379.770,699602,,
379.987,699205,,
380.216,699278,,
380.440,698769,,
380.666,699567,,
380.887,699338,,
381.105,699090,,
381.328,699140,,
381.543,699070,,
381.766,698173,,
381.983,698199,,
382.207,698574,,
382.426,699385,,
382.640,698878,,
382.858,698141,,
383.078,697900,,
383.295,698221,,
383.518,698392,,
383.740,698519,,
383.959,698078,,
384.174,698070,,
384.392,697710,,
384.605,697484,,
384.823,697537,,
385.045,697627,,
385.258,697532,,
385.481,698156,,
385.697,698088,,
385.907,697386,,
386.124,697347,,
386.332,697003,,
386.550,697181,,
386.768,697042,,
386.980,697316,,
387.199,697245,,
387.412,697580,,
387.630,697113,,
387.841,696739,,
388.055,697066,,
388.277,696654,,
388.483,696786,,
388.702,696813,,
388.910,696787,,
389.117,696260,,
389.337,696234,,
389.546,695822,,
389.764,696498,,
389.967,696467,,
390.179,696776,,
390.390,696174,,
390.600,695927,,
390.808,695967,,
391.014,696366,,
391.233,696152,,
391.442,696461,,
391.645,695677,,
391.854,695651,,
392.064,695565,,
392.270,695449,,
392.483,695690,,
392.696,696023,,
392.897,695833,,
393.108,695219,,
393.317,695170,,
393.521,695332,,
393.730,695136,,
393.943,694979,,
394.146,695389,,
394.350,695027,,
394.552,694206,,
394.765,694694,,
394.968,694856,,
395.175,694658,,
395.380,694731,,
395.584,694411,,
395.792,694300,,
395.998,694611,,
396.199,694643,,
396.403,694373,,
396.604,694603,,
396.804,694449,,
397.011,693916,,
397.213,693809,,
397.412,694448,,
397.615,693950,,
397.819,694395,,
398.020,694926,,
398.221,694117,,
398.424,694157,,
398.626,693907,,
398.825,693730,,
399.022,693994,,
399.227,693723,,
399.426,694794,,
399.624,694191,,
399.822,693420,,
400.028,693522,,
400.222,693699,,
400.421,693626,,
400.618,694244,,
400.822,693688,,
401.022,694009,,
401.226,693505,,
401.419,692974,,
401.620,692491,,
401.820,693125,,
402.013,693207,,
402.212,693144,,
402.407,693013,,
402.609,692985,,
402.807,692579,,
403.002,692290,,
403.199,692657,,
403.394,692437,,
403.589,692586,,
403.776,692503,,
403.971,692395,,
404.164,692114,,
404.362,692163,,
404.548,692580,,
404.745,692425,,
404.937,692415,,
405.131,691858,,
405.326,692054,,
405.520,692263,,
405.717,692502,,
405.911,692073,,
406.097,692339,,
406.287,691779,,
406.479,691719,,
406.673,691934,,
406.859,692179,,
407.054,691389,,
407.242,691805,,
407.434,691582,,
407.627,691682,,
407.813,691687,,
408.005,692113,,
408.195,691288,,
408.393,691311,,
408.574,690873,,
408.762,691450,,
408.953,691264,,
409.137,691471,,
409.332,691087,,
409.522,691308,,
409.710,690785,,
409.894,691011,,
410.081,690642,,
410.273,691212,,
410.460,691114,,
410.650,690920,,
410.827,690842,,
411.018,690584,,
411.208,690879,,
411.394,690450,,
411.581,690676,,
411.763,690595,,
411.945,690609,,
412.137,691099,,
412.320,690200,,
412.510,689736,,
412.687,691015,,
412.867,690497,,
413.057,690359,,
413.239,690662,,
413.430,690202,,
413.612,689994,,
413.791,689681,,
413.976,690278,,
414.157,690526,,
414.342,690255,,
414.524,690375,,
414.703,690334,,
414.888,689576,,
415.067,689969,,
415.253,689943,,
415.433,689890,,
415.614,690119,,
415.793,689664,,
415.974,689860,,
416.151,690106,,
416.329,689689,,
416.513,689574,,
416.692,689191,,
416.872,690323,,
417.058,690022,,
417.240,689482,,
417.419,689248,,
417.598,688871,,
417.781,689369,,
417.958,689883,,
418.137,689212,,
418.309,689205,,
418.494,688856,,
418.671,688573,,
418.852,689330,,
419.027,689665,,
419.202,689164,,
419.378,689370,,
419.554,688456,,
419.727,688860,,
419.905,689368,,
420.077,689209,,
420.253,689149,,
420.430,688831,,
420.603,688776,,
420.781,688928,,
420.958,689219,,
421.130,689528,,
421.307,689169,,
421.479,688907,,
421.649,688959,,
421.825,688807,,
421.995,688523,,
422.170,688584,,
422.340,689042,,
422.515,688999,,
422.686,689262,,
422.857,687932,,
423.033,688170,,
423.201,688549,,
423.375,688553,,
423.543,688535,,
423.715,688584,,
423.888,688546,,
424.059,688131,,
424.225,687668,,
424.397,687899,,
424.562,688129,,
424.735,688119,,
424.905,688617,,
425.077,688219,,
425.243,688068,,
425.415,688349,,
425.582,687997,,
425.754,688207,,
425.919,688193,,
426.089,688547,,
426.256,688376,,
426.428,688006,,
426.597,687602,,
426.766,687997,,
426.929,687976,,
427.095,688537,,
427.258,688128,,
427.433,687745,,
427.595,687159,,
427.763,687774,,
427.934,687929,,
428.094,687875,,
428.259,687758,,
428.425,687725,,
428.584,687525,,
428.751,687467,,
428.909,687402,,
429.078,687882,,
429.246,688132,,
429.403,687406,,
429.570,687701,,
429.729,687120,,
429.893,687042,,
430.055,687445,,
430.215,687134,,
430.381,687569,,
430.547,687990,,
430.706,687298,,
430.866,687420,,
431.025,686901,,
431.189,687007,,
431.350,687367,,
431.520,687551,,
431.682,687562,,
